age,job,marital,education,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
31,admin,single,university,yes,no,telephone,jun,wed,76,1,999,0,nonexistent,no
27,admin,married,basic,no,no,telephone,jun,wed,145,1,999,0,nonexistent,no
37,blue-collar,married,basic,yes,no,telephone,jun,wed,199,1,999,0,nonexistent,no
42,blue-collar,married,basic,yes,no,telephone,jun,wed,117,2,999,0,nonexistent,no
34,services,married,high_school,unknown,unknown,telephone,jun,wed,187,1,999,0,nonexistent,no
42,technician,married,university,no,no,telephone,jun,wed,115,16,999,0,nonexistent,no
33,admin,married,university,no,no,telephone,jun,wed,436,1,999,0,nonexistent,no
50,blue-collar,married,basic,yes,yes,telephone,jun,wed,123,1,999,0,nonexistent,no
33,admin,single,university,yes,yes,telephone,jun,wed,553,1,999,0,nonexistent,no
44,unemployed,single,basic,no,no,telephone,jun,wed,33,1,999,0,nonexistent,no
45,unknown,married,unknown,no,no,telephone,jun,wed,113,1,999,0,nonexistent,no
36,technician,married,university,no,no,telephone,jun,wed,183,9,999,0,nonexistent,no
45,technician,married,university,no,no,telephone,jun,wed,142,2,999,0,nonexistent,no
35,admin,married,university,yes,no,telephone,jun,wed,100,5,999,0,nonexistent,no
31,admin,married,university,no,no,telephone,jun,wed,181,2,999,0,nonexistent,no
40,technician,married,basic,no,no,telephone,jun,wed,389,6,999,0,nonexistent,no
47,blue-collar,divorced,basic,no,yes,telephone,jun,wed,450,2,999,0,nonexistent,no
50,blue-collar,divorced,basic,no,no,telephone,jun,wed,427,2,999,0,nonexistent,no
47,blue-collar,married,basic,yes,yes,telephone,jun,wed,81,3,999,0,nonexistent,no
57,self-employed,married,basic,no,no,telephone,jun,wed,162,3,999,0,nonexistent,no
45,blue-collar,married,basic,no,no,telephone,jun,wed,230,13,999,0,nonexistent,no
36,unemployed,single,university,yes,no,telephone,jun,wed,150,2,999,0,nonexistent,no
37,blue-collar,single,basic,no,no,telephone,jun,wed,287,3,999,0,nonexistent,no
29,admin,single,university,yes,yes,telephone,jun,wed,124,4,999,0,nonexistent,no
39,blue-collar,married,basic,yes,no,telephone,jun,wed,125,3,999,0,nonexistent,no
36,technician,married,high_school,yes,no,telephone,jun,wed,158,2,999,0,nonexistent,no
28,admin,single,university,no,no,telephone,jun,wed,203,3,999,0,nonexistent,no
45,blue-collar,married,basic,no,no,telephone,jun,wed,409,3,999,0,nonexistent,no
42,blue-collar,married,basic,no,no,telephone,jun,wed,218,7,999,0,nonexistent,no
50,blue-collar,divorced,basic,no,no,telephone,jun,wed,222,2,999,0,nonexistent,no
43,blue-collar,married,basic,yes,no,telephone,jun,wed,93,2,999,0,nonexistent,no
32,blue-collar,married,basic,no,no,telephone,jun,thu,307,2,999,0,nonexistent,no
40,admin,married,high_school,no,no,telephone,jun,thu,89,6,999,0,nonexistent,no
40,admin,married,university,no,no,telephone,jun,thu,265,3,999,0,nonexistent,no
53,technician,married,unknown,yes,no,telephone,jun,thu,134,3,999,0,nonexistent,no
39,admin,married,university,yes,no,telephone,jun,thu,36,3,999,0,nonexistent,no
42,entrepreneur,married,university,yes,no,telephone,jun,thu,135,3,999,0,nonexistent,no
41,blue-collar,married,basic,no,no,telephone,jun,thu,337,22,999,0,nonexistent,no
51,admin,single,basic,no,no,telephone,jun,thu,202,1,999,0,nonexistent,no
39,admin,divorced,university,yes,yes,telephone,jun,thu,106,1,999,0,nonexistent,no
56,entrepreneur,married,unknown,no,yes,telephone,jun,thu,192,1,999,0,nonexistent,no
36,blue-collar,married,basic,no,no,telephone,jun,thu,149,1,999,0,nonexistent,no
54,blue-collar,married,basic,no,no,telephone,jun,thu,2025,1,999,0,nonexistent,yes
35,services,married,high_school,yes,no,telephone,jun,thu,107,1,999,0,nonexistent,no
45,self-employed,married,university,no,yes,telephone,jun,thu,128,1,999,0,nonexistent,no
40,admin,married,high_school,no,no,telephone,jun,thu,97,1,999,0,nonexistent,no
56,entrepreneur,married,university,no,no,telephone,jun,thu,315,1,999,0,nonexistent,no
30,technician,married,high_school,yes,no,telephone,jun,thu,436,1,999,0,nonexistent,no
38,technician,single,university,no,no,telephone,jun,thu,72,1,999,0,nonexistent,no
35,blue-collar,married,basic,yes,no,telephone,jun,thu,64,6,999,0,nonexistent,no
50,entrepreneur,married,basic,yes,no,telephone,jun,thu,119,1,999,0,nonexistent,no
54,technician,married,university,yes,no,telephone,jun,thu,394,1,999,0,nonexistent,no
31,services,married,high_school,no,yes,telephone,jun,thu,62,6,999,0,nonexistent,no
43,blue-collar,married,basic,no,no,telephone,jun,thu,349,1,999,0,nonexistent,no
35,housemaid,married,high_school,no,no,telephone,jun,thu,56,1,999,0,nonexistent,no
59,services,divorced,high_school,no,no,telephone,jun,thu,133,1,999,0,nonexistent,no
48,admin,married,basic,no,no,telephone,jun,thu,113,1,999,0,nonexistent,no
59,housemaid,married,high_school,no,no,telephone,jun,thu,331,12,999,0,nonexistent,no
34,technician,married,university,no,no,telephone,jun,thu,10,1,999,0,nonexistent,no
49,technician,married,university,no,yes,telephone,jun,thu,138,1,999,0,nonexistent,no
42,blue-collar,married,basic,no,no,telephone,jun,thu,919,1,999,0,nonexistent,no
39,entrepreneur,married,high_school,yes,no,telephone,jun,thu,582,1,999,0,nonexistent,no
29,services,married,university,no,no,telephone,jun,thu,46,1,999,0,nonexistent,no
34,technician,married,university,no,no,telephone,jun,thu,317,1,999,0,nonexistent,no
31,blue-collar,married,basic,no,no,telephone,jun,thu,186,2,999,0,nonexistent,no
41,management,married,university,yes,no,telephone,jun,thu,230,7,999,0,nonexistent,no
45,blue-collar,single,basic,no,no,telephone,jun,thu,138,2,999,0,nonexistent,no
38,management,single,university,yes,no,telephone,jun,thu,69,3,999,0,nonexistent,no
33,entrepreneur,married,university,no,yes,telephone,jun,thu,166,2,999,0,nonexistent,no
34,technician,married,university,no,no,telephone,jun,thu,168,8,999,0,nonexistent,no
36,technician,married,university,no,yes,telephone,jun,thu,247,2,999,0,nonexistent,no
37,technician,single,high_school,unknown,unknown,telephone,jun,thu,227,2,999,0,nonexistent,no
48,blue-collar,married,basic,no,no,telephone,jun,thu,454,4,999,0,nonexistent,no
32,self-employed,divorced,university,no,no,telephone,jun,mon,559,3,999,0,nonexistent,no
45,blue-collar,married,basic,yes,no,telephone,jun,mon,107,2,999,0,nonexistent,no
44,blue-collar,married,basic,yes,no,telephone,jun,mon,103,2,999,0,nonexistent,no
32,unemployed,married,basic,no,no,telephone,jun,mon,143,2,999,0,nonexistent,no
27,blue-collar,single,basic,no,no,telephone,jun,mon,61,3,999,0,nonexistent,no
35,entrepreneur,married,university,no,no,telephone,jun,mon,513,2,999,0,nonexistent,yes
50,blue-collar,divorced,basic,yes,no,telephone,jun,mon,241,3,999,0,nonexistent,no
38,blue-collar,married,university,no,no,telephone,jun,mon,182,3,999,0,nonexistent,no
41,admin,divorced,high_school,no,no,telephone,jun,mon,686,11,999,0,nonexistent,yes
40,blue-collar,married,basic,yes,no,telephone,jun,mon,104,4,999,0,nonexistent,no
47,blue-collar,married,basic,yes,no,telephone,jun,mon,109,3,999,0,nonexistent,no
40,admin,single,high_school,no,no,telephone,jun,mon,349,2,999,0,nonexistent,no
35,entrepreneur,married,basic,no,no,telephone,jun,mon,114,5,999,0,nonexistent,no
52,blue-collar,married,basic,yes,no,telephone,jun,mon,186,6,999,0,nonexistent,no
52,unknown,married,basic,no,no,telephone,jun,mon,253,2,999,0,nonexistent,no
40,technician,married,university,no,no,telephone,jun,mon,92,6,999,0,nonexistent,no
31,blue-collar,married,basic,no,no,telephone,jun,mon,179,2,999,0,nonexistent,no
53,entrepreneur,married,basic,no,no,telephone,jun,mon,339,2,999,0,nonexistent,no
47,services,married,unknown,no,no,telephone,jun,mon,32,2,999,0,nonexistent,no
59,blue-collar,married,basic,yes,no,telephone,jun,mon,64,1,999,0,nonexistent,no
37,admin,divorced,university,no,no,telephone,jun,mon,147,1,999,0,nonexistent,no
34,blue-collar,married,basic,no,no,telephone,jun,mon,263,8,999,0,nonexistent,no
29,admin,single,basic,no,no,telephone,jun,mon,1298,2,999,0,nonexistent,no
51,management,married,basic,yes,no,telephone,jun,mon,124,2,999,0,nonexistent,no
41,unknown,single,unknown,no,no,telephone,jun,mon,242,6,999,0,nonexistent,no
53,unknown,married,high_school,yes,no,telephone,jun,mon,244,1,999,0,nonexistent,no
36,management,married,university,yes,yes,telephone,jun,mon,135,1,999,0,nonexistent,no
52,blue-collar,married,basic,no,no,telephone,jun,mon,401,2,999,0,nonexistent,no
45,blue-collar,divorced,basic,yes,no,telephone,jun,mon,287,1,999,0,nonexistent,no
24,unemployed,married,university,yes,no,telephone,jun,mon,266,1,999,0,nonexistent,no
43,technician,single,high_school,no,no,telephone,jun,mon,153,1,999,0,nonexistent,no
46,technician,married,high_school,unknown,unknown,telephone,jun,mon,500,1,999,0,nonexistent,no
38,blue-collar,single,basic,yes,no,telephone,jun,mon,101,1,999,0,nonexistent,no
56,services,divorced,high_school,yes,no,telephone,jun,mon,13,1,999,0,nonexistent,no
43,blue-collar,married,basic,yes,no,telephone,jun,mon,51,1,999,0,nonexistent,no
52,entrepreneur,married,basic,yes,no,telephone,jun,mon,535,2,999,0,nonexistent,no
60,retired,married,basic,no,no,telephone,jun,mon,155,4,999,0,nonexistent,no
32,services,married,high_school,no,no,telephone,jun,mon,244,3,999,0,nonexistent,no
25,unemployed,single,high_school,yes,no,telephone,jun,mon,53,1,999,0,nonexistent,no
26,blue-collar,married,basic,yes,no,telephone,jun,mon,102,35,999,0,nonexistent,no
31,blue-collar,married,basic,no,no,telephone,jun,mon,19,21,999,0,nonexistent,no
24,services,single,high_school,yes,no,telephone,jun,mon,341,3,999,0,nonexistent,no
53,technician,married,university,no,no,telephone,jun,mon,54,1,999,0,nonexistent,no
37,technician,single,university,no,no,telephone,jun,mon,182,2,999,0,nonexistent,no
32,blue-collar,married,high_school,no,no,telephone,jun,mon,353,2,999,0,nonexistent,no
42,housemaid,married,unknown,yes,no,telephone,jun,mon,345,4,999,0,nonexistent,no
57,management,married,university,no,no,telephone,jun,mon,103,3,999,0,nonexistent,no
39,entrepreneur,married,high_school,unknown,unknown,telephone,jun,mon,440,3,999,0,nonexistent,no
40,blue-collar,married,basic,no,no,telephone,jun,mon,154,3,999,0,nonexistent,no
38,blue-collar,single,basic,yes,no,telephone,jun,mon,97,6,999,0,nonexistent,no
55,management,married,university,yes,no,telephone,jun,mon,303,5,999,0,nonexistent,no
36,blue-collar,single,basic,yes,no,telephone,jun,tue,214,8,999,0,nonexistent,no
36,technician,married,university,no,no,telephone,jun,tue,78,10,999,0,nonexistent,no
34,services,married,high_school,no,yes,telephone,jun,tue,222,3,999,0,nonexistent,no
50,technician,married,university,yes,no,telephone,jun,tue,78,5,999,0,nonexistent,no
34,admin,married,university,yes,no,telephone,jun,tue,150,3,999,0,nonexistent,no
37,blue-collar,married,basic,yes,no,telephone,jun,tue,331,4,999,0,nonexistent,no
30,technician,divorced,high_school,yes,yes,telephone,jun,tue,131,2,999,0,nonexistent,no
43,technician,single,university,no,no,telephone,jun,tue,315,2,999,0,nonexistent,no
31,services,married,high_school,no,no,telephone,jun,tue,37,6,999,0,nonexistent,no
29,blue-collar,married,basic,no,no,telephone,jun,tue,170,2,999,0,nonexistent,no
43,admin,married,university,unknown,unknown,telephone,jun,tue,104,2,999,0,nonexistent,no
54,services,married,unknown,no,no,telephone,jun,tue,345,2,999,0,nonexistent,no
47,blue-collar,married,basic,yes,yes,telephone,jun,tue,168,1,999,0,nonexistent,no
26,technician,single,university,yes,no,telephone,jun,tue,160,3,999,0,nonexistent,no
34,admin,married,high_school,no,no,telephone,jun,tue,83,1,999,0,nonexistent,no
53,admin,married,basic,no,no,telephone,jun,tue,116,1,999,0,nonexistent,no
38,blue-collar,single,basic,no,no,telephone,jun,tue,123,1,999,0,nonexistent,no
28,blue-collar,single,basic,no,no,telephone,jun,tue,138,1,999,0,nonexistent,no
47,services,divorced,high_school,no,no,telephone,jun,tue,115,1,999,0,nonexistent,no
33,blue-collar,single,basic,no,no,telephone,jun,tue,147,1,999,0,nonexistent,no
34,admin,single,high_school,no,no,telephone,jun,tue,60,3,999,0,nonexistent,no
35,entrepreneur,married,basic,yes,no,telephone,jun,tue,147,2,999,0,nonexistent,no
37,self-employed,married,basic,no,no,telephone,jun,tue,243,1,999,0,nonexistent,no
42,services,married,high_school,no,yes,telephone,jun,tue,214,3,999,0,nonexistent,no
39,unemployed,married,university,no,no,telephone,jun,tue,132,2,999,0,nonexistent,no
32,self-employed,married,university,no,no,telephone,jun,tue,129,1,999,0,nonexistent,no
56,technician,married,university,no,no,telephone,jun,tue,134,1,999,0,nonexistent,no
34,admin,single,high_school,no,no,telephone,jun,tue,423,1,999,0,nonexistent,no
31,technician,single,university,no,no,telephone,jun,tue,91,2,999,0,nonexistent,no
51,blue-collar,married,basic,yes,no,telephone,jun,tue,85,1,999,0,nonexistent,no
54,management,married,university,yes,no,telephone,jun,tue,89,1,999,0,nonexistent,no
46,blue-collar,married,university,yes,yes,telephone,jun,tue,436,5,999,0,nonexistent,no
40,admin,married,high_school,unknown,unknown,telephone,jun,tue,43,6,999,0,nonexistent,no
38,blue-collar,married,basic,yes,no,telephone,jun,tue,156,4,999,0,nonexistent,no
37,blue-collar,married,high_school,yes,no,telephone,jun,tue,171,1,999,0,nonexistent,no
48,blue-collar,married,basic,yes,no,telephone,jun,tue,130,1,999,0,nonexistent,no
37,admin,married,high_school,yes,no,telephone,jun,tue,167,1,999,0,nonexistent,no
42,blue-collar,divorced,high_school,yes,no,telephone,jun,tue,226,1,999,0,nonexistent,no
43,technician,married,university,no,no,telephone,jun,tue,161,1,999,0,nonexistent,no
44,admin,divorced,high_school,no,no,telephone,jun,tue,81,2,999,0,nonexistent,no
33,blue-collar,married,basic,no,yes,telephone,jun,tue,16,3,999,0,nonexistent,no
38,blue-collar,married,university,no,no,telephone,jun,tue,291,1,999,0,nonexistent,no
57,housemaid,married,basic,no,no,telephone,jun,tue,986,1,999,0,nonexistent,no
31,admin,married,high_school,yes,no,telephone,jun,tue,166,2,999,0,nonexistent,no
50,admin,married,university,yes,no,telephone,jun,tue,93,2,999,0,nonexistent,no
50,services,divorced,high_school,no,no,telephone,jun,tue,291,2,999,0,nonexistent,no
31,blue-collar,married,basic,yes,no,telephone,jun,tue,1051,3,999,0,nonexistent,yes
25,unemployed,single,high_school,yes,no,telephone,jun,tue,292,3,999,0,nonexistent,no
60,self-employed,married,university,no,no,telephone,jun,tue,247,5,999,0,nonexistent,no
44,technician,married,university,yes,no,telephone,jun,tue,57,2,999,0,nonexistent,no
55,retired,married,university,no,yes,telephone,jun,tue,107,4,999,0,nonexistent,no
28,technician,single,university,no,yes,telephone,jun,tue,63,2,999,0,nonexistent,no
40,technician,married,basic,yes,no,telephone,jun,tue,168,2,999,0,nonexistent,no
41,services,married,high_school,yes,no,telephone,jun,tue,153,3,999,0,nonexistent,no
32,blue-collar,married,basic,yes,yes,telephone,jun,tue,118,3,999,0,nonexistent,no
37,services,divorced,high_school,yes,no,telephone,jun,tue,42,4,999,0,nonexistent,no
36,entrepreneur,single,university,no,no,telephone,jun,tue,140,2,999,0,nonexistent,no
30,entrepreneur,married,university,yes,no,telephone,jun,tue,775,3,999,0,nonexistent,yes
57,self-employed,married,university,no,no,telephone,jun,tue,187,7,999,0,nonexistent,no
46,services,married,university,no,no,telephone,jun,tue,75,3,999,0,nonexistent,no
22,services,single,basic,yes,no,telephone,jun,tue,249,2,999,0,nonexistent,no
47,admin,married,university,yes,no,telephone,jun,tue,50,2,999,0,nonexistent,no
37,technician,married,university,yes,no,telephone,jun,tue,173,2,999,0,nonexistent,no
28,admin,married,high_school,yes,no,telephone,jun,tue,185,3,999,0,nonexistent,no
43,technician,married,university,yes,no,telephone,jun,tue,41,2,999,0,nonexistent,no
26,blue-collar,married,basic,yes,no,telephone,jun,tue,209,3,999,0,nonexistent,no
38,admin,married,university,no,no,telephone,jun,tue,311,2,999,0,nonexistent,no
33,admin,single,high_school,no,yes,telephone,jun,tue,162,7,999,0,nonexistent,no
29,student,married,high_school,no,yes,telephone,jun,tue,136,2,999,0,nonexistent,no
34,entrepreneur,single,university,no,no,telephone,jun,tue,76,2,999,0,nonexistent,no
45,blue-collar,married,basic,yes,no,telephone,jun,tue,117,2,999,0,nonexistent,no
37,technician,married,high_school,yes,no,telephone,jun,tue,398,4,999,0,nonexistent,no
39,admin,married,university,no,no,telephone,jun,tue,979,9,999,0,nonexistent,no
44,services,single,high_school,no,no,telephone,jun,tue,363,3,999,0,nonexistent,no
45,unknown,married,unknown,yes,yes,telephone,jun,tue,138,5,999,0,nonexistent,no
44,entrepreneur,married,basic,no,no,telephone,jun,tue,48,2,999,0,nonexistent,no
37,technician,single,university,yes,no,telephone,jun,tue,117,3,999,0,nonexistent,no
30,technician,married,university,no,no,telephone,jun,tue,130,6,999,0,nonexistent,no
58,blue-collar,married,high_school,no,no,telephone,jun,wed,270,3,999,0,nonexistent,no
38,unemployed,married,basic,yes,no,telephone,jun,wed,89,3,999,0,nonexistent,no
28,admin,single,high_school,no,no,telephone,jun,wed,284,8,999,0,nonexistent,no
31,unemployed,divorced,basic,yes,no,telephone,jun,wed,48,1,999,0,nonexistent,no
30,student,single,university,yes,no,telephone,jun,wed,1062,4,999,0,nonexistent,no
46,unemployed,divorced,basic,no,no,telephone,jun,wed,283,3,999,0,nonexistent,no
38,blue-collar,married,basic,no,no,telephone,jun,wed,37,1,999,0,nonexistent,no
33,blue-collar,single,basic,yes,no,telephone,jun,wed,18,1,999,0,nonexistent,no
